id,title,type,genres,averageRating,numVotes,releaseYear
tt6442978,"Mommy Dead and Dearest",movie,"Crime, Documentary",7.3,12414,2017
tt14561712,"La Chimera",movie,"Adventure, Comedy, Fantasy",7.3,12344,2023
tt10623646,"Paper Girls",tvSeries,"Adventure, Drama, Sci-Fi",7.3,12334,2022
tt0088015,"Ronia: The Robber's Daughter",movie,"Adventure, Drama, Family",7.3,12303,1984
tt0086423,"Tender Mercies",movie,"Drama, Music",7.3,12296,1983
tt0485323,"Fullmetal Alchemist the Movie: Conqueror of Shamballa",movie,"Action, Adventure, Animation",7.3,12281,2005
tt0048342,"The Man from Laramie",movie,"Drama, Western",7.3,12272,1955
tt3921314,"Muhammad: The Messenger of God",movie,"Biography, Drama, History",7.3,12253,2015
tt0037595,"Christmas in Connecticut",movie,"Comedy, Romance",7.3,12128,1945
tt0308514,"Lost in La Mancha",movie,Documentary,7.3,12069,2002
tt1532495,"American Rust",tvSeries,"Crime, Drama",7.3,12069,2021
tt7177890,"Tell Me Your Secrets",tvSeries,"Crime, Drama, Mystery",7.3,11825,2021
tt0306274,"What's New, Scooby-Doo?",tvSeries,"Adventure, Animation, Comedy",7.3,11793,2002
tt4370784,"The Innocents",movie,"Drama, History",7.3,11755,2016
tt0029284,"My Favorite Wife",movie,"Comedy, Romance",7.3,11719,1940
tt0329388,"Monsieur Ibrahim",movie,"Comedy, Drama",7.3,11702,2003
tt8478162,Daydreamer,tvSeries,"Comedy, Romance",7.3,11687,2018
tt3253624,"Soaked in Bleach",movie,"Crime, Documentary",7.3,11665,2015
tt1075110,"The Misfortunates",movie,"Comedy, Drama",7.3,11628,2009
tt0110570,"The Monster",movie,"Comedy, Crime, Mystery",7.3,11570,1994
tt6517320,"Too Old to Die Young",tvMiniSeries,"Crime, Drama, Thriller",7.3,11530,2019
tt9308346,"The Plot Against America",tvMiniSeries,"Drama, Thriller",7.3,11518,2020
tt0038975,"The Spiral Staircase",movie,"Drama, Horror, Mystery",7.3,11516,1946
tt0898332,"Samantha Who?",tvSeries,"Comedy, Mystery, Romance",7.3,11503,2007
tt0337721,"The Snow Walker",movie,"Adventure, Drama",7.3,11497,2003
tt0081506,"Shogun Assassin",movie,"Action, Adventure",7.3,11457,1980
tt0485241,"Don't Worry, I'm Fine",movie,Drama,7.3,11422,2006
tt0052451,Bonanza,tvSeries,Western,7.3,11379,1959
tt0055662,"The Beverly Hillbillies",tvSeries,"Comedy, Family",7.3,11352,1962
tt14452228,"Wolf Like Me",tvSeries,"Comedy, Drama, Fantasy",7.3,11308,2022
tt8285216,"Better Than Us",tvSeries,"Drama, Sci-Fi",7.3,11273,2018
tt0040308,"Easter Parade",movie,"Musical, Romance",7.3,11260,1948
tt1417075,"In Darkness",movie,"Drama, War",7.3,11250,2011
tt0029606,"A Star Is Born",movie,"Drama, Romance",7.3,11098,1937
tt1345777,Ishqiya,movie,"Comedy, Drama, Romance",7.3,11025,2010
tt0497915,Gunda,movie,"Action, Comedy, Crime",7.3,11019,1998
tt0783532,"Gangster's Paradise: Jerusalema",movie,"Action, Crime, Drama",7.3,10958,2008
tt0094716,"The Beast of War",movie,"Adventure, Drama, War",7.3,10950,1988
tt0082183,"La Chèvre",movie,"Adventure, Comedy, Crime",7.3,10933,1981
tt0086087,"Pauline at the Beach",movie,"Comedy, Drama, Romance",7.3,10838,1983
tt0150915,"Hilary and Jackie",movie,"Biography, Drama, Music",7.3,10813,1998
tt0479651,Dasavatharam,movie,"Action, Adventure, Drama",7.3,10811,2008
tt0023458,"Shanghai Express",movie,"Adventure, Drama, Film-Noir",7.3,10803,1932
tt0105839,"Once Upon a Time in China II",movie,"Action, Adventure, Biography",7.3,10800,1992
tt15427980,Vaathi,movie,"Action, Drama",7.3,10784,2023
tt0476884,"Taxi No. 9 2 11: Nau Do Gyarah",movie,"Comedy, Drama, Thriller",7.3,10765,2006
tt0082970,Ragtime,movie,Drama,7.3,10740,1981
tt2222394,"We Are the Nobles",movie,Comedy,7.3,10730,2013
tt10758074,"The Man Who Fell to Earth",tvSeries,"Drama, Sci-Fi",7.3,10710,2022
tt0084370,"My Favorite Year",movie,"Comedy, Drama",7.3,10680,1982
tt1743904,"Jane by Design",tvSeries,"Comedy, Drama",7.3,10658,2012
tt0068575,"Fat City",movie,"Drama, Sport",7.3,10623,1972
tt0059309,"In Harm's Way",movie,"Drama, Romance, War",7.3,10599,1965
tt1682181,Bully,movie,Documentary,7.3,10584,2011
tt5668770,"Mardaani 2",movie,"Action, Crime, Drama",7.3,10539,2019
tt8259142,Baptiste,tvSeries,"Crime, Drama, Thriller",7.3,10509,2019
tt1213218,"Batman: The Brave and the Bold",tvSeries,"Action, Adventure, Animation",7.3,10493,2008
tt0037549,"The Body Snatcher",movie,"Horror, Thriller",7.3,10466,1945
tt4258292,"Yennai Arindhaal",movie,"Action, Crime, Drama",7.3,10441,2015
tt0058997,"Bunny Lake Is Missing",movie,"Drama, Mystery, Thriller",7.3,10437,1965
tt0101748,Dogfight,movie,"Comedy, Drama, Romance",7.3,10407,1991
tt1842127,"Mortal Kombat: Legacy",tvSeries,"Action, Adventure, Crime",7.3,10390,2011
tt2981768,"Patema Inverted",movie,"Adventure, Animation, Drama",7.3,10390,2013
tt0119792,"Nil by Mouth",movie,Drama,7.3,10384,1997
tt0079336,"The In-Laws",movie,"Action, Adventure, Comedy",7.3,10356,1979
tt14295590,"Mrs. Chatterjee vs. Norway",movie,"Biography, Drama",7.3,10343,2023
tt0796368,"Talk to Me",movie,"Biography, Drama, History",7.3,10338,2007
tt7121252,"On My Skin: The Last Seven Days of Stefano Cucchi",movie,"Biography, Drama",7.3,10330,2018
tt0107617,"The Scent of Green Papaya",movie,"Drama, Music, Romance",7.3,10324,1993
tt2950342,"Mr. Pickles",tvSeries,"Animation, Comedy, Horror",7.3,10316,2013
tt8388508,"Dear Comrade",movie,"Action, Drama, Romance",7.3,10295,2019
tt4787052,"Love for Rent",tvSeries,"Comedy, Romance",7.3,10257,2015
tt0083470,"Remington Steele",tvSeries,"Action, Adventure, Comedy",7.3,10209,1982
tt0274497,"The Ignorant Fairies",movie,"Drama, Romance",7.3,10186,2001
tt7056732,"Midnight Runners",movie,"Action, Comedy, Crime",7.3,10182,2017
tt0237539,"Bread and Tulips",movie,"Comedy, Romance",7.3,10172,2000
tt0281432,"The Dead Zone",tvSeries,"Drama, Fantasy, Mystery",7.3,10150,2002
tt1319690,"Defying Gravity",tvSeries,"Drama, Sci-Fi",7.3,10109,2009
tt0061495,"The Collector",movie,"Comedy, Drama, Romance",7.3,10060,1967
tt0093206,"Red Sorghum",movie,"Drama, History, Romance",7.3,10043,1988
tt9848536,"We Are Who We Are",tvSeries,Drama,7.3,10006,2020
tt1392170,"The Hunger Games",movie,"Action, Adventure, Sci-Fi",7.2,1020472,2012
tt0480249,"I Am Legend",movie,"Action, Drama, Horror",7.2,830449,2007
tt0478970,Ant-Man,movie,"Action, Comedy, Sci-Fi",7.2,734929,2015
tt1670345,"Now You See Me",movie,"Crime, Mystery, Thriller",7.2,720360,2013
tt0234215,"The Matrix Reloaded",movie,"Action, Sci-Fi",7.2,640220,2003
tt11286314,"Don't Look Up",movie,"Comedy, Drama, Sci-Fi",7.2,618642,2021
tt1232829,"21 Jump Street",movie,"Action, Comedy, Crime",7.2,609766,2012
tt1343092,"The Great Gatsby",movie,"Drama, Romance",7.2,607833,2013
tt3183660,"Fantastic Beasts and Where to Find Them",movie,"Adventure, Family, Fantasy",7.2,514831,2016
tt1800241,"American Hustle",movie,"Crime, Drama",7.2,504633,2013
tt0317219,Cars,movie,"Adventure, Animation, Comedy",7.2,483947,2006
tt0117060,"Mission: Impossible",movie,"Action, Adventure, Thriller",7.2,478085,1996
tt0360717,"King Kong",movie,"Action, Adventure, Romance",7.2,452839,2005
tt0455944,"The Equalizer",movie,"Action, Crime, Thriller",7.2,431788,2014
tt6334354,"The Suicide Squad",movie,"Action, Adventure, Comedy",7.2,420744,2021
tt9764362,"The Menu",movie,"Comedy, Horror, Thriller",7.2,418247,2022
tt1453405,"Monsters University",movie,"Adventure, Animation, Comedy",7.2,398646,2013
tt1179933,"10 Cloverfield Lane",movie,"Drama, Horror, Mystery",7.2,362580,2016
tt0125439,"Notting Hill",movie,"Comedy, Drama, Romance",7.2,351473,1999
tt0116367,"From Dusk Till Dawn",movie,"Action, Crime, Horror",7.2,347007,1996
tt1638355,"The Man from U.N.C.L.E.",movie,"Action, Adventure, Comedy",7.2,340341,2015
tt0332379,"School of Rock",movie,"Comedy, Music",7.2,337466,2003
tt0298203,"8 Mile",movie,"Drama, Music",7.2,328744,2002
tt0212720,"A.I. Artificial Intelligence",movie,"Adventure, Drama, Sci-Fi",7.2,326802,2001
tt0278504,Insomnia,movie,"Drama, Mystery, Thriller",7.2,323811,2002
tt0120623,"A Bug's Life",movie,"Adventure, Animation, Comedy",7.2,319942,1998
tt2277860,"Finding Dory",movie,"Adventure, Animation, Comedy",7.2,311019,2016
tt0077631,Grease,movie,"Comedy, Musical, Romance",7.2,306828,1978
tt0187393,"The Patriot",movie,"Action, Drama, History",7.2,298140,2000
tt0289765,"Red Dragon",movie,"Crime, Drama, Thriller",7.2,296160,2002
tt8332922,"A Quiet Place Part II",movie,"Drama, Horror, Sci-Fi",7.2,290692,2020
tt0113189,GoldenEye,movie,"Action, Adventure, Thriller",7.2,273277,1995
tt0448134,Sunshine,movie,"Sci-Fi, Thriller",7.2,271500,2007
tt0119643,"Meet Joe Black",movie,"Drama, Fantasy, Romance",7.2,271375,1998
tt2953050,Encanto,movie,"Animation, Comedy, Family",7.2,271017,2021
tt1032755,RocknRolla,movie,"Action, Crime, Thriller",7.2,267541,2008
tt0898367,"The Road",movie,"Drama, Thriller",7.2,258229,2009
tt1212450,Lawless,movie,"Biography, Crime, Drama",7.2,255961,2012
tt0110632,"Natural Born Killers",movie,"Action, Crime, Romance",7.2,255802,1994
tt0335345,"The Passion of the Christ",movie,Drama,7.2,254035,2004
tt0435625,"The Descent",movie,"Adventure, Horror, Thriller",7.2,253126,2005
tt0414993,"The Fountain",movie,"Drama, Mystery, Romance",7.2,250699,2006
tt0299658,Chicago,movie,"Comedy, Crime, Musical",7.2,246530,2002
tt2906216,"Dungeons & Dragons: Honor Among Thieves",movie,"Action, Adventure, Comedy",7.2,241532,2023
tt0376541,Closer,movie,"Drama, Romance",7.2,239443,2004
tt0488120,Fracture,movie,"Crime, Drama, Thriller",7.2,222745,2007
tt0838221,"The Darjeeling Limited",movie,"Adventure, Comedy, Drama",7.2,219830,2007
tt0362270,"The Life Aquatic with Steve Zissou",movie,"Action, Adventure, Comedy",7.2,213269,2004
tt1655441,"The Age of Adaline",movie,"Drama, Fantasy, Romance",7.2,211491,2015
tt1723811,Shame,movie,Drama,7.2,208438,2011
tt0241303,Chocolat,movie,"Drama, Romance",7.2,204185,2000
tt0122690,Ronin,movie,"Action, Crime, Thriller",7.2,198017,1998
tt1446192,"Rise of the Guardians",movie,"Action, Adventure, Animation",7.2,195991,2012
tt13668894,"The Book of Boba Fett",tvMiniSeries,"Action, Adventure, Sci-Fi",7.2,193362,2021
tt0200465,"The Bank Job",movie,"Crime, Drama, Thriller",7.2,191003,2008
tt1809398,Unbroken,movie,"Action, Biography, Drama",7.2,186070,2014
tt4276820,"The Founder",movie,"Biography, Drama",7.2,184251,2016
tt0055928,"Dr. No",movie,"Action, Adventure, Thriller",7.2,182153,1962
tt2080374,"Steve Jobs",movie,"Biography, Drama",7.2,180939,2015
tt0372588,"Team America: World Police",movie,"Action, Comedy",7.2,180365,2004
tt0398808,"Bridge to Terabithia",movie,"Drama, Family, Fantasy",7.2,177137,2007
tt0465538,"Michael Clayton",movie,"Crime, Drama, Mystery",7.2,175695,2007
tt0159097,"The Virgin Suicides",movie,"Drama, Romance",7.2,172855,1999
tt1139328,"The Ghost Writer",movie,"Crime, Drama, Mystery",7.2,172179,2010
tt6412452,"The Ballad of Buster Scruggs",movie,"Comedy, Drama, Musical",7.2,171745,2018
tt0780521,"The Princess and the Frog",movie,"Adventure, Animation, Comedy",7.2,171601,2009
tt1568911,"War Horse",movie,"Action, Adventure, Drama",7.2,167292,2011
tt0093437,"The Lost Boys",movie,"Comedy, Horror",7.2,165581,1987
tt6266538,Vice,movie,"Biography, Comedy, Drama",7.2,165240,2018
tt6294822,"The Post",movie,"Biography, Drama, History",7.2,164706,2017
tt0053285,"Sleeping Beauty",movie,"Adventure, Animation, Family",7.2,163430,1959
tt5971474,"The Little Mermaid",movie,"Adventure, Family, Fantasy",7.2,160854,2023
tt0159365,"Cold Mountain",movie,"Adventure, Drama, Romance",7.2,158007,2003
tt0090728,"Big Trouble in Little China",movie,"Action, Adventure, Comedy",7.2,157148,1986
tt0100814,Tremors,movie,"Comedy, Horror",7.2,154299,1990
tt0277434,"We Were Soldiers",movie,"Action, Drama, History",7.2,153305,2002
tt2866360,Coherence,movie,"Drama, Mystery, Sci-Fi",7.2,152149,2013
tt0096256,"They Live",movie,"Action, Horror, Sci-Fi",7.2,149798,1988
tt0120794,"The Prince of Egypt",movie,"Adventure, Animation, Drama",7.2,149745,1998
tt0118842,"Chasing Amy",movie,"Comedy, Drama, Romance",7.2,145076,1997
tt2402927,Carol,movie,"Drama, Romance",7.2,144616,2015
tt0033563,Dumbo,movie,"Adventure, Animation, Drama",7.2,144214,1941
tt3322314,"Luke Cage",tvSeries,"Action, Crime, Drama",7.2,141517,2016
tt7462410,"The Wheel of Time",tvSeries,"Action, Adventure, Drama",7.2,140664,2021
tt1174732,"An Education",movie,Drama,7.2,138864,2009
tt9411972,"Where the Crawdads Sing",movie,"Drama, Mystery, Romance",7.2,136746,2022
tt0133240,"Treasure Planet",movie,"Adventure, Animation, Family",7.2,136471,2002
tt0257360,"About Schmidt",movie,Drama,7.2,134669,2002
tt0293508,"The Phantom of the Opera",movie,"Drama, Musical, Romance",7.2,132295,2004
tt0096446,Willow,movie,"Action, Adventure, Drama",7.2,131574,1988
tt0080487,Caddyshack,movie,"Comedy, Sport",7.2,129148,1980
tt0113118,Friday,movie,"Comedy, Drama",7.2,127096,1995
tt0203019,"Men of Honor",movie,"Biography, Drama",7.2,126775,2000
tt0223897,"Pay It Forward",movie,Drama,7.2,125034,2000
tt0490215,Silence,movie,"Drama, History",7.2,124932,2016
tt0070379,"Mean Streets",movie,"Crime, Drama, Thriller",7.2,121635,1973
tt1327773,"The Butler",movie,"Biography, Drama",7.2,120536,2013
tt2671706,Fences,movie,Drama,7.2,119800,2016
tt0097493,Heathers,movie,"Comedy, Crime",7.2,119590,1988
tt0064276,"Easy Rider",movie,"Adventure, Drama",7.2,118814,1969
tt4230076,"The Defenders",tvMiniSeries,"Action, Adventure, Crime",7.2,118222,2017
tt0096969,"Born on the Fourth of July",movie,"Biography, Drama, War",7.2,118187,1989
tt0107206,"In the Line of Fire",movie,"Action, Crime, Drama",7.2,116022,1993
tt0119164,"The Full Monty",movie,"Comedy, Drama",7.2,115317,1997
tt0390521,"Super Size Me",movie,Documentary,7.2,114561,2004
tt1379182,Dogtooth,movie,"Drama, Thriller",7.2,114127,2009
tt1714915,"Only Lovers Left Alive",movie,"Comedy, Drama, Fantasy",7.2,109812,2013
tt2170593,"St. Vincent",movie,"Comedy, Drama",7.2,109472,2014
tt0126886,Election,movie,"Comedy, Romance",7.2,106683,1999
tt1839492,"Ruby Sparks",movie,"Comedy, Drama, Fantasy",7.2,106189,2012
tt0086541,Videodrome,movie,"Horror, Sci-Fi, Thriller",7.2,105468,1983
tt0345950,"The SpongeBob SquarePants Movie",movie,"Adventure, Animation, Comedy",7.2,104968,2004
tt0082406,"The Fox and the Hound",movie,"Adventure, Animation, Drama",7.2,103878,1981
tt0115685,"The Birdcage",movie,Comedy,7.2,103646,1996
tt0100935,"Wild at Heart",movie,"Crime, Drama, Thriller",7.2,102787,1990
tt1412386,"The Best Exotic Marigold Hotel",movie,"Comedy, Drama, Romance",7.2,100706,2011
tt0101761,"The Doors",movie,"Biography, Drama, Music",7.2,100547,1991
tt5478478,Hostiles,movie,"Drama, Western",7.2,98051,2017
tt0092563,"Angel Heart",movie,"Horror, Mystery, Thriller",7.2,97586,1987
tt1322269,"August: Osage County",movie,"Comedy, Drama",7.2,96416,2013
tt0280707,"Gosford Park",movie,"Comedy, Drama, Mystery",7.2,95579,2001
tt1263670,"Crazy Heart",movie,"Drama, Music, Romance",7.2,95538,2009
tt1532503,Beginners,movie,"Comedy, Drama, Romance",7.2,95347,2010
tt12789558,Belfast,movie,"Biography, Drama, Romance",7.2,95271,2021
tt7134908,Elite,tvSeries,"Crime, Drama, Thriller",7.2,94022,2018
tt0158552,Charmed,tvSeries,"Drama, Fantasy, Mystery",7.2,93769,1998
tt0264616,Frailty,movie,"Crime, Drama, Thriller",7.2,93384,2001
tt0137363,"Arlington Road",movie,"Action, Crime, Drama",7.2,92994,1999
tt2205697,"Stuck in Love.",movie,"Comedy, Drama, Romance",7.2,92855,2012
tt1289406,"Harry Brown",movie,"Action, Crime, Drama",7.2,92143,2009
tt3224458,"A Beautiful Day in the Neighborhood",movie,"Biography, Drama, Family",7.2,90212,2019
tt3850214,Dope,movie,"Adventure, Comedy, Crime",7.2,89883,2015
tt1191111,"Enter the Void",movie,"Drama, Fantasy",7.2,89541,2009
tt0117802,Swingers,movie,"Comedy, Drama",7.2,89431,1996
tt5093026,Papillon,movie,"Adventure, Biography, Crime",7.2,88694,2017
tt0166813,"Spirit: Stallion of the Cimarron",movie,"Adventure, Animation, Drama",7.2,87515,2002
tt6472976,"Five Feet Apart",movie,"Drama, Romance",7.2,86537,2019
tt0110074,"The Hudsucker Proxy",movie,"Comedy, Drama, Fantasy",7.2,86522,1994
tt4575576,"Christopher Robin",movie,"Adventure, Comedy, Drama",7.2,86132,2018
tt2125435,"Beasts of the Southern Wild",movie,"Adventure, Drama, Fantasy",7.2,85435,2012
tt0119978,"The Rainmaker",movie,"Crime, Drama, Thriller",7.2,84326,1997
tt0091474,Manhunter,movie,"Crime, Mystery, Thriller",7.2,84084,1986
tt0102975,"Star Trek VI: The Undiscovered Country",movie,"Action, Adventure, Sci-Fi",7.2,81947,1991
tt1753383,"A Dog's Purpose",movie,"Adventure, Comedy, Drama",7.2,80661,2017
tt9698442,"Behind Her Eyes",tvMiniSeries,"Drama, Mystery, Thriller",7.2,79964,2021
tt0114558,"Strange Days",movie,"Crime, Drama, Sci-Fi",7.2,79594,1995
tt2262227,"The Book of Life",movie,"Adventure, Animation, Comedy",7.2,79363,2014
tt0178868,Ringu,movie,"Horror, Mystery",7.2,79362,1998
tt0085407,"The Dead Zone",movie,"Drama, Horror, Sci-Fi",7.2,79051,1983
tt0097815,"Major League",movie,"Comedy, Sport",7.2,78013,1989
tt14114802,"The Outfit",movie,"Crime, Drama, Mystery",7.2,76763,2022
tt0139239,Go,movie,"Comedy, Crime",7.2,76306,1999
tt2401878,Anomalisa,movie,"Animation, Comedy, Drama",7.2,76276,2015
tt8368512,"The Courier",movie,"Drama, History, Mystery",7.2,76050,2020
tt0478134,"In the Valley of Elah",movie,"Crime, Drama, Mystery",7.2,75580,2007
tt9018736,"Avatar: The Last Airbender",tvSeries,"Action, Adventure, Comedy",7.2,75399,2024
tt0401711,"Paris, I Love You",movie,"Comedy, Drama, Romance",7.2,74942,2006
tt0088286,"Top Secret!",movie,"Comedy, Crime, Music",7.2,74661,1984
tt5363918,Disenchantment,tvSeries,"Action, Adventure, Animation",7.2,74611,2018
tt0089885,Re-Animator,movie,"Comedy, Horror, Sci-Fi",7.2,73152,1985
tt0354899,"The Science of Sleep",movie,"Comedy, Drama, Fantasy",7.2,71186,2006
tt0093565,Moonstruck,movie,"Comedy, Drama, Romance",7.2,70536,1987
tt0071877,"Murder on the Orient Express",movie,"Crime, Drama, Mystery",7.2,70407,1974
tt0106226,"The Age of Innocence",movie,"Drama, Romance",7.2,69275,1993
tt8589698,"Teenage Mutant Ninja Turtles: Mutant Mayhem",movie,"Action, Adventure, Animation",7.2,69147,2023
tt2121382,"Force Majeure",movie,"Comedy, Drama",7.2,68640,2014
tt0070355,"Magnum Force",movie,"Action, Crime, Mystery",7.2,68031,1973
tt0390022,"Friday Night Lights",movie,"Action, Drama, Sport",7.2,67571,2004
tt0962736,"The Young Victoria",movie,"Biography, Drama, History",7.2,67348,2009
tt0111149,"Shallow Grave",movie,"Crime, Drama, Thriller",7.2,67231,1994
tt0185014,"Wonder Boys",movie,"Comedy, Drama",7.2,67112,2000
tt0105265,"A River Runs Through It",movie,Drama,7.2,66630,1992
tt8526872,"Dolemite Is My Name",movie,"Biography, Comedy, Drama",7.2,65784,2019
tt15654328,Leo,movie,"Action, Crime, Drama",7.2,63706,2023
tt9698480,"The Stranger",tvMiniSeries,"Crime, Drama, Mystery",7.2,63567,2020
tt0787524,"The Man Who Knew Infinity",movie,"Biography, Drama",7.2,63229,2015
tt10888878,Clickbait,tvMiniSeries,"Crime, Drama, Mystery",7.2,62586,2021
tt2614684,'71,movie,"Action, Crime, Drama",7.2,61610,2014
tt1313092,"Animal Kingdom",movie,"Crime, Drama, Thriller",7.2,61174,2010
tt2547584,"The Light Between Oceans",movie,"Drama, Romance",7.2,60806,2016
tt0104036,"The Crying Game",movie,"Crime, Drama, Romance",7.2,60776,1992
tt0098724,"Sex, Lies, and Videotape",movie,Drama,7.2,60502,1989
tt0477139,"Wristcutters: A Love Story",movie,"Comedy, Drama, Fantasy",7.2,58212,2006
tt0180073,Quills,movie,"Biography, Drama",7.2,57257,2000
tt4190530,Anthropoid,movie,"Action, Drama, History",7.2,55465,2016
tt0094964,"Dead Ringers",movie,"Drama, Horror, Thriller",7.2,54813,1988
tt1182937,"Rab Ne Bana Di Jodi",movie,"Comedy, Drama, Music",7.2,54706,2008
tt22297828,"Chor Nikal Ke Bhaga",movie,"Crime, Drama, Thriller",7.2,54585,2023
tt7902072,Safe,tvMiniSeries,"Crime, Drama, Mystery",7.2,54573,2018
tt0091209,"The Hitcher",movie,"Action, Mystery, Thriller",7.2,54089,1986
tt7456722,Hunters,tvSeries,"Crime, Drama, Mystery",7.2,53355,2020
tt2178470,"Yeh Jawaani Hai Deewani",movie,"Comedy, Drama, Musical",7.2,53017,2013
tt9412098,Fyre,movie,"Crime, Documentary, Music",7.2,52826,2019
tt8236336,"The Report",movie,"Biography, Crime, Drama",7.2,52527,2019
tt5932728,"The Professor and the Madman",movie,"Biography, Drama, History",7.2,51860,2019
tt11657662,"The Witcher: Nightmare of the Wolf",movie,"Action, Adventure, Animation",7.2,51416,2021
tt0064505,"The Italian Job",movie,"Action, Comedy, Crime",7.2,51235,1969
tt0090022,Silverado,movie,"Action, Crime, Drama",7.2,50711,1985
tt0101120,"Home Improvement",tvSeries,"Comedy, Family",7.2,49965,1991
tt0416044,"Mongol: The Rise of Genghis Khan",movie,"Action, Biography, Drama",7.2,49746,2007
tt0385726,"Glory Road",movie,"Biography, Drama, Sport",7.2,49370,2006
tt0091867,"A Room with a View",movie,"Drama, Romance",7.2,48901,1985
tt0424880,Candy,movie,"Drama, Romance",7.2,48218,2006
tt0235918,"The Fairly OddParents",tvSeries,"Adventure, Animation, Comedy",7.2,47855,2001
tt1437358,"Sleep Tight",movie,"Crime, Drama, Thriller",7.2,47548,2011
tt1244754,Conviction,movie,"Biography, Crime, Drama",7.2,46611,2010
tt0106307,"Arizona Dream",movie,"Comedy, Drama, Fantasy",7.2,46201,1993
tt0060390,"Fahrenheit 451",movie,"Drama, Sci-Fi",7.2,45955,1966
tt1787988,"Talaash: The Answer Lies Within",movie,"Crime, Drama, Mystery",7.2,45903,2012
tt3922798,"The Siege of Jadotville",movie,"Action, Drama, History",7.2,45268,2016
tt0301199,"Dirty Pretty Things",movie,"Crime, Drama, Thriller",7.2,44385,2002
tt1866249,"The Sessions",movie,"Biography, Comedy, Drama",7.2,44256,2012
tt15837600,Griselda,tvMiniSeries,"Biography, Crime, Drama",7.2,44121,2024
tt3750872,"The Wife",movie,Drama,7.2,43500,2017
tt0104779,"Bitter Moon",movie,"Drama, Romance, Thriller",7.2,43490,1992
tt0913425,"Broken Embraces",movie,"Drama, Romance, Thriller",7.2,43051,2009
tt0110598,"Muriel's Wedding",movie,"Comedy, Drama",7.2,42783,1994
tt0092106,"The Transformers: The Movie",movie,"Action, Adventure, Animation",7.2,42707,1986
tt2101473,"The Physician",movie,"Adventure, Drama, History",7.2,42498,2013
tt1477715,"This Is It",movie,"Documentary, Music",7.2,42148,2009
tt0068935,"The Way of the Dragon",movie,"Action, Adventure, Comedy",7.2,41882,1972
tt0097240,"Drugstore Cowboy",movie,"Crime, Drama",7.2,41569,1989
tt8151874,"Honey Boy",movie,Drama,7.2,41459,2019
tt0066769,"The Andromeda Strain",movie,"Mystery, Sci-Fi, Thriller",7.2,41209,1971
tt1244668,"Soul Kitchen",movie,"Comedy, Drama",7.2,40831,2009
tt3385524,"Stan & Ollie",movie,"Biography, Comedy, Drama",7.2,40262,2018
tt6486762,"The Continental",tvMiniSeries,"Action, Crime, Thriller",7.2,40241,2023
tt0118360,"Johnny Bravo",tvSeries,"Adventure, Animation, Comedy",7.2,39985,1997
tt13352968,"Good Luck to You, Leo Grande",movie,"Comedy, Drama",7.2,39445,2022
tt4396630,"The Gifted",tvSeries,"Action, Drama, Fantasy",7.2,38439,2017
tt8103070,Legacies,tvSeries,"Adventure, Drama, Fantasy",7.2,38434,2018
tt0901487,"The Good the Bad the Weird",movie,"Action, Adventure, Comedy",7.2,38341,2008
tt0802948,"An American Crime",movie,"Biography, Crime, Drama",7.2,38057,2007
tt0046672,"20,000 Leagues Under the Sea",movie,"Adventure, Drama, Family",7.2,37969,1954
tt0415978,"Me and You and Everyone We Know",movie,"Comedy, Drama",7.2,37716,2005
tt2660734,"The Tomorrow People",tvSeries,"Action, Drama, Sci-Fi",7.2,37376,2013
tt0158371,"Sweet and Lowdown",movie,"Comedy, Drama, Music",7.2,37015,1999
tt3253930,Marshland,movie,"Crime, Mystery, Thriller",7.2,36956,2014
tt6111130,S.W.A.T.,tvSeries,"Action, Adventure, Crime",7.2,35317,2017
tt11612120,"Sweet Home",tvSeries,"Drama, Fantasy, Horror",7.2,35222,2020
tt9051908,Living,movie,Drama,7.2,34765,2022
tt0068767,"Fist of Fury",movie,"Action, Drama, Romance",7.2,34730,1972
tt5562070,"Wish Dragon",movie,"Adventure, Animation, Comedy",7.2,34724,2021
tt0089941,"Runaway Train",movie,"Action, Adventure, Drama",7.2,34098,1985
tt12987894,"American Murder: The Family Next Door",movie,"Crime, Documentary",7.2,34027,2020
tt2438644,"Department Q: The Keeper of Lost Causes",movie,"Crime, Drama, Mystery",7.2,33615,2013
tt0081534,"Somewhere in Time",movie,"Drama, Fantasy, Romance",7.2,33386,1980
tt1741256,Suburgatory,tvSeries,Comedy,7.2,33216,2011
tt0089560,Mask,movie,"Biography, Drama",7.2,33186,1985
tt0278866,"Kim Possible",tvSeries,"Action, Adventure, Animation",7.2,33131,2002
tt3416744,"The End of the Tour",movie,"Biography, Drama",7.2,32917,2015
tt0067866,"El Topo",movie,"Drama, Western",7.2,31907,1970
tt0065063,"Take the Money and Run",movie,"Comedy, Crime",7.2,31785,1969
tt0468565,Tsotsi,movie,"Crime, Drama",7.2,31766,2005
tt0060315,Django,movie,"Action, Drama, Western",7.2,31751,1966
tt0100436,"Pump Up the Volume",movie,"Comedy, Drama, Music",7.2,31722,1990
tt0034398,"The Wolf Man",movie,"Horror, Mystery, Romance",7.2,31603,1941
tt1028576,Secretariat,movie,"Biography, Drama, Family",7.2,31074,2010
tt0067927,"Vanishing Point",movie,"Action, Crime, Thriller",7.2,31037,1971
tt9184986,Barbarians,tvSeries,"Action, Adventure, Drama",7.2,31010,2020
